,book_id,book_language,image_page,image_path,image_id,image_type,image_number,image_text,image_sentiment_score,image_lda,image_lda_scores
928,36,en,117,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_117pg(2).png,929,text,48,Swimming movements of plants created by flagellation,0.0,[],[]
929,36,en,118,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_118pg(1).png,930,text,49,Loose ligament tissue of the rat,-0.077,[],[]
930,36,en,119,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_119pg(1).png,931,text,50,Blossom of the Clematis,0.0,[],[]
931,36,en,120,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_120pg(1).png,932,text,51,Line formation of a Stroke of lighting,0.0,[],[]
932,36,en,122,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_122pg(1).png,933,text,52,Diagram of one of the extremities of a vertevrate,0.0,[],[]
933,36,en,136,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_136pg(1).png,934,text,53,Resisting forces of the 4 sides of a squre,0.0,[],[]
934,36,en,137,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_137pg(1).png,935,text,54,External expression of the squres 4 angles of 90 dgree each,0.0,[],[]
935,36,en,137,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_137pg(2).png,936,text,55,Inner expression of the square,0.0,[],[]
936,36,en,140,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_140pg(1).png,937,text,56,Tensions from the center,-0.1,[],[]
937,36,en,141,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_141pg(1).png,938,text,57,Distribution of weight,0.0,[],[]
938,36,en,144,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_144pg(1).png,939,text,58,vertical position warm rest,0.6,[],[]
939,36,en,144,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_144pg(2).png,940,text,59,Horzontal position cold rest,-0.6,[],[]
940,36,en,145,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_145pg(1).png,941,text,60,Diagonal position disharmonius,0.0,[],[]
941,36,en,145,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_145pg(2).png,942,text,61,Diagonal position harmonious,0.0,[],[]
942,36,en,149,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_149pg(1).png,943,text,62,Obstinacy with forebearance,0.0,[],[]
943,36,en,149,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_149pg(2).png,944,text,63,Obstinacy in stiff tension,-0.214,[],[]
944,36,en,150,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_150pg(1).png,945,text,64,Inner paralle of lyrical sound,0.2,[],[]
945,36,en,150,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_150pg(2).png,946,text,65,Inner paralle of dramatic sound,-0.011000000000000001,[],[]
946,36,en,152,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_152pg(1).png,947,text,66,Silent lyric of the four elementary lines expression of rigidity,0.183,[],[]
947,36,en,152,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_152pg(2).png,948,text,67,Dramatization of the same elements complex pulsating expression,-0.15,[],[]
948,36,en,152,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_152pg(3).png,949,text,68,Diagonals centered. Horizontal vertical acentric,0.0,[],[]
949,36,en,152,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_152pg(4).png,950,text,69,Everything acentric. Diagonal strengthened through their repetition,0.0,[],[]
950,36,en,154,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_154pg(1).png,951,text,70,Reinforcing and restraining BP,0.0,[],[]
951,36,en,154,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_154pg(2).png,952,text,71,Complex many angled BP,0.1,[],[]
952,36,en,156,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_156pg(1).png,953,text,72,Triangle and square in circle as basic source of numerals,0.0,[],[]
953,36,en,163,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_163pg(1).png,954,text,73,Dissolution in progress,0.0,[],[]
954,36,en,165,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_165pg(1).png,955,text,74,9 points in ascent,0.0,[],[]
955,36,en,167,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_167pg(1).png,956,text,75,Horizontal vertical diagonal point pattern for a free line construction,0.4,[],[]
956,36,en,169,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_169pg(1).png,957,text,76,The black and white points as elementary colour calues,0.044000000000000004,[],[]
957,36,en,169,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_169pg(2).png,958,text,77,The black and white points as elementary colour calues,0.044000000000000004,[],[]
958,36,en,171,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_171pg(1).png,959,text,78,The same in linear form,0.0,[],[]
959,36,en,171,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_171pg(2).png,960,text,79,The same in linear form,0.0,[],[]
960,36,en,173,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_173pg(1).png,961,text,80,With a point on the edge of the plane,0.0,[],[]
961,36,en,173,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_173pg(2).png,962,text,81,With a point on the edge of the plane,0.0,[],[]
962,36,en,175,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_175pg(1).png,963,text,82,Emphasized weights in black and white,-0.083,[],[]
963,36,en,177,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_177pg(1).png,964,text,83,The thin lines hold their own in the presence of the heavy point,-0.0,[],[]
964,36,en,179,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_179pg(1).png,965,text,84,"Graphic structure of a part of ""composition4""",0.0,[],[]
965,36,en,181,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_181pg(1).png,966,text,85,Linear structure of compisition4- vertical diagonal ascent,0.0,[],[]
966,36,en,183,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_183pg(1).png,967,text,86,Eccentric structure in which the eccentricity is emphasized by the developing plane,0.0,[],[]
967,36,en,185,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_185pg(1).png,968,text,87,Two curved lines to one straight line,0.2,[],[]
968,36,en,187,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_187pg(1).png,969,text,88,The horizontal format favors the total tention of individual forms in slight tention,-0.055999999999999994,[],[]
969,36,en,189,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_189pg(1).png,970,text,89,Free curve to the point accompanying sound of geometric curves,0.4,[],[]
970,36,en,191,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_191pg(1).png,971,text,90,Free wave-like line with accent horizontal position,0.4,[],[]
971,36,en,193,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_193pg(1).png,972,text,91,The same wave-like line accompanied by geometric lines,0.0,[],[]
972,36,en,197,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_197pg(1).png,973,text,92,The same complex comlicated by free spirals,0.033,[],[]
973,36,en,199,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_199pg(1).png,974,text,93,Diagonal tensions and counter-tension with a point which brings an external construction to inner pulation,0.0,[],[]
974,36,en,201,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_201pg(1).png,975,text,94,"Double sound - cold tension of the straight lines, warm tension of the curved lines, the rigid to the loose , the yielding to the compact",0.087,[],[]
975,36,en,203,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_203pg(1).png,976,text,95,Colour vibration attained in essence through a minimum of clour,0.0,[],[]
976,36,en,205,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_205pg(1).png,977,text,96,Inner relation of a complex of straight lines to a curve from the picture Black Triangle,-0.067,[],[]
977,36,en,207,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_207pg(1).png,978,text,97,"Horizontal vertical structure with contrasting diagonal and point tensions scheme for picture ""intimate Communication""",0.2,[],[]
978,36,en,209,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_209pg(1).png,979,text,98,"Linear structure of the picture ""Little Dream in Red""",-0.094,[],[]
979,37,de,18,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_18pg(1).png,980,text,1,Bauhausgebäude aus der vogelschau,0.0,[],[]
980,37,de,19,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_19pg(1).png,981,text,2,Bauhausgebäude aus der vogelschau,0.0,[],[]
981,37,de,20,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_20pg(1).png,982,text,3,Bauhausgebäude aus der vogelschau,0.0,[],[]
982,37,de,21,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_21pg(1).png,983,text,4,Bauhausgebäude lageplan der gesamtangle,0.0,[],[]
983,37,de,22,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_22pg(1).png,984,text,5,Bauhausgebäude grundriß des erdgeschosses,0.0,[],[]
984,37,de,23,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_23pg(1).png,985,text,6,Bauhausgebäude grundriß des 1. Stockes,0.0,[],[]
985,37,de,24,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_24pg(1).png,986,text,7,Bauhausgebäude im rohbau 1926,0.0,[],[]
986,37,de,25,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_25pg(1).png,987,text,8,Bauhausgebäude im rohbau 1926,0.0,[],[]
987,37,de,28,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_28pg(1).png,988,text,9,Bauhausgebäude ostansicht mit schnitt durch die aula,0.0,[],[]
988,37,de,30,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_30pg(1).png,989,text,10,Bauhausgebäude verbindungsgang des ersten stocks in der brücke,0.0,[],[]
989,37,de,31,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_31pg(1).png,990,text,11,"Bauhausgebäudebrücke zwuschen dem hauptgebäude und dem gebäude der technishce lehranstalten am tage der einweihung; rechts weiße, gelbe, rote und blaue flaggen erster stocke: verwaltungsraume",0.0,[],[]
990,37,de,33,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_33pg(1).png,991,text,12,Bauhausgebäude nordansicht gegen atelierhaus,0.0,[],[]
991,37,de,34,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_34pg(1).png,992,text,13,Bauhausgebäude nordwestansicht gegen die brücke,0.0,[],[]
992,37,de,36,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_36pg(1).png,993,text,14,Bauhausgebäude nordansicht der technischen lehranstalten,0.0,[],[]
993,37,de,37,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_37pg(1).png,994,text,15,Bauhausgebäude nordwestansicht der technischen lehranstalten,0.0,[],[]
994,37,de,40,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_40pg(1).png,995,text,16,Bauhausgebäude ostansicht des atelierhauses,0.0,[],[]
995,37,de,42,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_42pg(1).png,996,text,17,Bauhausgebäude südansicht des atelierhauses,0.0,[],[]
996,37,de,43,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_43pg(1).png,997,text,18,Bauhausgebäude südostansicht des atelierhauses,0.0,[],[]
997,37,de,44,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_44pg(1).png,998,text,19,Bauhausgebäude balkons des atelierhauses,0.0,[],[]
998,37,de,45,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_45pg(1).png,999,text,20,Bauhausgebäude einzelbalkons des atelierhauses,0.0,[],[]
999,37,de,46,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_46pg(1).png,1000,text,21,Bauhausgebäude eingang zum hauptbau und querglasfront des werkstattbaues,0.0,[],[]
1000,37,de,47,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_47pg(1).png,1001,text,22,"Bauhausgebäude blick vom brückenbau gegen atelierhaus, speisesaal und bühne",0.0,[],[]
1001,37,de,49,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_49pg(1).png,1002,text,23,"Bauhausgebäude nordwestecke des werkstattbaues, links eingang zu den technischen lehranstalten",0.0,[],[]
1002,37,de,51,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_51pg(1).png,1003,text,24,Bauhausgebäude teilansicht des werkstattbaus,0.0,[],[]
1003,37,de,52,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_52pg(1).png,1004,text,25,"Bauhausgebäude nebeneingang des haupttreppenhauses vom hof aus. Links werkstattbau, rechts aula",0.0,[],[]
1004,37,de,53,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_53pg(1).png,1005,text,26,Bauhausgebäude blick vom haupttreppenhausfenster mit ungeteilter spiegelglasscheibe auf den werkstattbau,0.0,[],[]
1005,37,de,54,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_54pg(1).png,1006,text,27,Bauhausgebäude ecke des haupttreppenhauses mit dem werkstattbau,0.0,[],[]
1006,37,de,55,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_55pg(1).png,1007,text,28,Bauhausgebäude blick vom podest des haupttreppenhauses im bau der technischen lehranstalten,0.0,[],[]
1007,37,de,56,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_56pg(1).png,1008,text,29,Bauhausgebäude dachgarten auf dem atelierhaus.,0.0,[],[]
1008,37,de,57,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_57pg(1).png,1009,text,30,Bauhausgebäude blick auf die terrasse vor dem speisesaal,0.0,[],[]
1009,37,de,58,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_58pg(1).png,1010,text,31,Bauhausgebäude leben im bauhaus,0.0,[],[]
1010,37,de,58,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_58pg(2).png,1011,text,32,Bauhausgebäude leben im bauhaus,0.0,[],[]
1011,37,de,58,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_58pg(3).png,1012,text,33,Bauhausgebäude leben im bauhaus,0.0,[],[]
1012,37,de,59,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_59pg(1).png,1013,text,34,Bauhausgebäude leben im bauhaus,0.0,[],[]
1013,37,de,59,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_59pg(2).png,1014,text,35,Bauhausgebäude leben im bauhaus,0.0,[],[]
1014,37,de,59,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_59pg(3).png,1015,text,36,Bauhausgebäude leben im bauhaus,0.0,[],[]
1015,37,de,59,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_59pg(4).png,1016,text,37,Bauhausgebäude leben im bauhaus,0.0,[],[]
1016,37,de,60,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_60pg(1).png,1017,text,38,Bauhausgebäude nordostansicht bei nacht,0.0,[],[]
1017,37,de,61,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_61pg(1).png,1018,text,39,Bauhausgebäude nordwestansicht bei nacht,0.0,[],[]
1018,37,de,62,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_62pg(1).png,1019,text,40,Bauhausgebäude eisernes fenster eines werkstattraumes.,0.0,[],[]
1019,37,de,63,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_63pg(1).png,1020,text,41,Bauhausgebäude fenster der badeanstalt im sockelgeschoß,0.0,[],[]
1020,37,de,63,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_63pg(2).png,1021,text,42,Bauhausgebäude eisernes fenster der aula und des speisesaals,0.0,[],[]
1021,37,de,64,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_64pg(1).png,1022,text,43,Bauhausgebäude flur und treppenhaus der technischen lehranstalten,0.0,[],[]
1022,37,de,66,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_66pg(1).png,1023,text,44,Bauhausgebäude eingangsvestilbül mit den drei türen zur aula beleuchtungskörper und farbige gestaltung,0.0,[],[]
1023,37,de,68,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_68pg(1).png,1024,text,45,Bauhausgebäude lehrerzimmer der technischen lehranstalten mit kleiderschränken für die lehrer und schränken für aufbewahrung von zeichnungen,0.0,[],[]
1024,37,de,69,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_69pg(1).png,1025,text,46,Bauhausgebäude arbeitzimmer des direktors,0.0,[],[]
1025,37,de,70,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_70pg(1).png,1026,text,47,"Bauhausgebäude webrei-werkstatt, webstühl und spulmaschine",0.0,[],[]
1026,37,de,71,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_71pg(2).png,1027,text,48,"Bauhausgebäude metallwerkstatt, drückbank und scheifmachine",0.0,[],[]
1027,37,de,72,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_72pg(1).png,1028,text,49,"Bauhausgebäude metallwerkstatt, arbeitsplätze",0.0,[],[]
1028,37,de,73,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_73pg(1).png,1029,text,50,"Bauhausgebäude metallwerkstatt, im vordergrund drückbank-futter und teile für beleuchtungskörper",0.0,[],[]
1029,37,de,76,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_76pg(1).png,1030,text,51,Bauhausgebäude werk-und-zeichensaal der vorlehre,0.0,[],[]
1030,37,de,78,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_78pg(1).png,1031,text,52,Bauhausgebäude speiseausgabe im speisesaal,0.0,[],[]
1031,37,de,80,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_80pg(1).png,1032,text,53,Bauhausgebäude teeküche im atelierhaus in jedem stock für je 7 ateliers,0.0,[],[]
1032,37,de,81,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_81pg(1).png,1033,text,54,Bauhausgebäude studierendenatelier in atelierhaus mit bettnische,0.0,[],[]
1033,37,de,82,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_82pg(1).png,1034,text,55,Bauhausgebäude waschraum im werkstattbau,0.0,[],[]
1034,37,de,83,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_83pg(2).png,1035,text,56,Bauhausgebäude beleuchtungskörper der lehrräume,0.0,[],[]
1035,37,de,84,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_84pg(1).png,1036,text,57,Bauhausgebäude aus der vogelschau,0.0,[],[]
1036,37,de,89,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_89pg(1).png,1037,text,58,Wohnungen der bauhausmeister lageplan,0.0,[],[]
1037,37,de,90,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_90pg(1).png,1038,text,59,Wohnungen der bauhausmeister straßen-(nordwest)ansicht eines doppelhauses,0.0,[],[]
1038,37,de,91,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_91pg(1).png,1039,text,60,Wohnungen der bauhausmeister garten-(ost-) ansicht des einzelhauses gropius,0.0,[],[]
1039,37,de,92,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_92pg(1).png,1040,text,61,Wohnungen der bauhausmeister erdgeschoßgrundriß des einzelhauses gropius,0.0,[],[]
1040,37,de,93,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_93pg(1).png,1041,text,62,Wohnungen der bauhausmeister obergeschoßgrundriß des einzelhauses gropius,0.0,[],[]
1041,37,de,94,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_94pg(1).png,1042,text,63,Wohnungen der bauhausmeister straßen-(nord)ansicht des einzelhauses gropius,0.0,[],[]
1042,37,de,95,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_95pg(1).png,1043,text,64,Wohnungen der bauhausmeister westansicht des einzelhauses gropius,0.0,[],[]
1043,37,de,96,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_96pg(1).png,1044,text,65,Wohnungen der bauhausmeister nordansicht des einzelhauses gropius,0.0,[],[]
1044,37,de,97,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_97pg(1).png,1045,text,66,Wohnungen der bauhausmeister westansicht des einzelhauses gropius,0.0,[],[]
1045,37,de,98,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_98pg(1).png,1046,text,67,Wohnungen der bauhausmeister südansicht des einzelhauses gropius,0.0,[],[]
1046,37,de,99,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_99pg(1).png,1047,text,68,Wohnungen der bauhausmeister südostansicht des einzelhauses gropius,0.0,[],[]
1047,37,de,100,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_100pg(1).png,1048,text,69,Wohnungen der bauhausmeister windfang des haupteingangs im einzelhauses gropius,0.0,[],[]
1048,37,de,101,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_101pg(1).png,1049,text,70,Wohnungen der bauhausmeister garderobeeinbauten im vestbül des einzelhauses gropius,0.0,[],[]
1049,37,de,102,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_102pg(1).png,1050,text,71,Wohnungen der bauhausmeister doppel-wohn-und-eßzimmer im einzelhaus gropius,0.0,[],[]
1050,37,de,103,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_103pg(1).png,1051,text,72,Wohnungen der bauhausmeister eßzimmer im einzelhaus gropius,0.0,[],[]
1051,37,de,104,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_104pg(1).png,1052,text,73,Wohnungen der bauhausmeister eßzimmer im einzelhaus gropius mit geschrirrschrank,0.0,[],[]
1052,37,de,105,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_105pg(1).png,1053,text,74,Wohnungen der bauhausmeister boswik-gitter-vor großen einzelzimmerfenster im einzelhaus gropius,0.0,[],[]
1053,37,de,106,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_106pg(1).png,1054,text,75,Wohnungen der bauhausmeister doppelschreibtisch im wohnzimmer des einzelhaus gropius,0.0,[],[]
1054,37,de,107,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_107pg(1).png,1055,text,76,Wohnungen der bauhausmeister vertikalregistratur im doppelschreibtisch des einzelhaus gropius,0.0,[],[]
1055,37,de,108,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_108pg(1).png,1056,text,77,Wohnungen der bauhausmeister schreibtischklampplampe am doppelschreibtisch des einzelhaus gropius,0.0,[],[]
1056,37,de,109,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_109pg(1).png,1057,text,78,Wohnungen der bauhausmeister,0.0,[],[]
1057,37,de,110,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_110pg(1).png,1058,text,79,Wohnungen der bauhausmeister tee-ecke im wohnzimmer des einzelhauses gropius,0.0,[],[]
1058,37,de,111,/Users/ohyoungmo/Bauhausorbits/12_Bauhausbauten Dessau/12_Bauhausbauten Dessau_111pg(1).png,1059,text,80,Wohnungen der bauhausmeister nähschrank und bibliotek im wohnzimmer des einzelhauses gropius,0.0,[],[]
