book_id,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,107,7993,770,"Die Linie kommt in der Natur in unzÃ¤hligen Erscheinungen vor: in der Mineral-, Pflanzen- und Tierwelt.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,107,7994,771,"(Dr. O. Lehmann Die neue Welt d. flÃ¼ssigen Kristalle, Leipzig, 1911, S.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,107,7995,772,"Die Pflanze in ihrer ganzen Entwicklung vom Samen zur Wurzel (nach unten), bis zu dem sich ansetzenden Stamm (nach oben)1 1 Das Ansetzen der BlÃ¤tter um den SproÃ geht in exaktester Art vor sich, die in einer mathematischen Formel Ausdruck findet â Zahlenausdruck â und in der Wissenschaft spiralartig schematisiert wurde (Fig.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,132,7996,773,"Die Zahlen Î¹, 2, 3, 4 sind die WiderstandskrÃ¤fte der Grenzen, a, b, c, d sind die Bezeichnungen der vier primÃ¤ren Teile.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,132,7997,774,"Dieses Schema ermÃ¶glicht folgende Konsequenzen: GegensÃ¤tze Teil a â Spannung zu 1 2 = lockerste Zusammenstellung, Teil d â Spannung zu 3 4 = grÃ¶Ãter Widerstand.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,132,7998,775,So liegen die Teile a und d im hÃ¶chste n Gegensatz zuein- ander.,0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,132,7999,776,So liegen die Teile b und cim gemÃ¤Ãigte n Gegensatz zu- einander und lassen leicht ihre Verwandtschaft erkennen.,0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,132,8000,777,"Die Zusammenstellung der beiden Tatsachen ist entscheidend und beantwortet die Frage, welche von den Diagonalen â bc oder ad â die harmonische"", und welche die disharmonische"" genannt wer- den soll (Fig.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,63,8001,778,"wÃ¤re die exklusive Neigung zu SchwarzweiÃ, wozu die Malerei schon einige Male Anlauf nahm.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,63,8002,779,Aber die exklusive Verbindung der Hori- zontalvertikalen mit SchwarzweiÃ steht noch bevor.,0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,63,8003,780,"Dann ist alles in inneres Schweigen getaucht, und bloÃ die Ã¤uÃeren GerÃ¤usche werden die Welt erschÃ¼ttern1, Diese Verwandtschaften, die nicht als vollkommen gleiche Werte, sondern nur als innere Parallelen zu verstehen sind, fÃ¼hren zu einer Tabelle; wie der folgenden: 1 Auf dieses Exklusive ist eine starke Reaktion zu erwarten, aber nicht in der Form der Rettung in die Vergangenheit, wie es heute teilweise der Fall ist.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,63,8004,781,"Die Flucht in die Vergangenheit lieÃ sich in den letzten Jahrzehnten Ã¶fter s beobachten â griechische Klassik'"", italienisches Quattrocento, das spÃ¤tere Rom, primitive"" Kunst (die Wilden"" inbegriffen), jetzt in Deutsch- land deutsche alte Meister"", in RuÃland die Ikone usw.",0.0,
19,09,Punkt und Linie zu Fläche Beitrag zur Analyse der malerischen Elemente,Wassily Kandinsky,1926,63,8005,782,"In Frankreich â bescheidenes Umsehen von heute"" nach gestern"" â im Gegensatz zu Deutschen und zu Russen, die in die tiefen Tiefen absteigen.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,164,8006,1,"dessau also die durchfÃ¼hrung des typus unter zugrundlegung zahlreicher normteile, er- mÃ¶glich t hat, ein verhÃ¤ltnismÃ¤Ãig vollendetes instrument zu schaffen, es ist nicht einzusehen,waru m nicht unsere WohnhÃ¤user nach gleichen rationellen grundsÃ¤tzen hergestellt werden sollen, zumal die beweise der verbilligung und Verbesserung auf diesem wege fÃ¼r zahlreiche andere gebiete schon erbracht sind!",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,164,8007,2,"die einheitlichkeit dieser zelle innerhalb des ganzen stadtgebildes muÃ Ã¤uÃerlich zu m ausdruck kommen, die abweichung der groÃen gibt uns trotzdem die nÃ¶tige variation , die besten Stadtbilder der Vergangenheit in unserm oder in andern lÃ¤n- de m geben den bÃ¼ndigen beweis, daÃ sich SchÃ¶nheit und klarheit eines stadtgebildes mi t der durchfÃ¼hrung des typus, mit der Wiederholung typischer hausgebilde stei- gert.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,164,8008,3,"die norm ist immer ein letztes, reifstes ergebnis aus der Ãbereinstimmung sachlicher !Ã¶sungen verschiedener individuen.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,164,8009,4,"sie ist der generalnenner einer gan- zen zeit, der natÃ¼rliche Wettbewerb verschiedener typen nebeneinander lÃ¤Ãt der eigenart der nation und des Individuums den Spielraum sich auszuwirken, eine ver- einheitlichun g der bauelemente wird die heilsame folge haben, daÃ unsere neuen WohnhÃ¤user und StÃ¤dte wieder gemeinsamen charakter tragen werden, der typus ist nicht erst eine erfindung der heutigen zeit, er war von jeher zeichen kulturelle n Wohlstandes, durch eine weise beschrÃ¤nkung auf wenige typen fÃ¼r die bauten und gegenstÃ¤nde unseres tÃ¤glichen bedarfs steigt ihre qualitÃ¤t und sink t ihrpreis, und damit hebt sich notwendig das gesamte soziale nivo.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8010,5,"Leger, Braque, Delaunay, Gleizes, Gris, first phase of cubism (Picasso, The long standing.",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8011,6,"The renaissance artist exploited his material and tool values as best social and economic origins, I highly probable that, among other Metzinger).",0.254,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8012,7,"It is he could, in the interest of the complete illusion of naturalism.",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8013,8,"The essential thing he âTout dans la nature se beginning in the expression of Cezanne: cubism had a real wished to bring to life in his picture was not only that color and contour, plane and a peindre ces figures I et le cylindre; il faut s'apprendre modele selon le sphere, le cone, line, and their values of direction and position, are capable of releasing a network of nature is modeled quâon voudraâ (everything in simples, on pourra ensuite faire tout ce j sensations, peculiar to these elements alone, but also that a story was to be narrated paint these we must teach ourselves how to I on the sphere, the cone, and the cylinder; m color: an accurate copy of the external world, made comprehensible through the this dictum, I we wish"").",0.171,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8014,9,"Picasso accepted figures, and then we can do whatever simple relations of three-dimensional objects.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8015,10,"The impressionists were the first to rediscover, Juan Gris, Metzinger, Leger, I companions, Braque, Delaunay, Gleizes, together with his as essential components in painting, color and light within their own potentialities.",0.312,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8016,11,They experienced No doubt this had been known to painters of other times; it was utilized to a great geometrical forms.,0.492,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8017,12,"I involve the denial of pleasure in these introduced, which seemed to extent by the Florentines, especially Botticelli.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8018,13,"He used an almost pointillist technique, represented in I though related to geometry, were Pictures were painted in which objects, painting over different colored layers with short strokes in the complementary colors.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8019,14,"With this technique he overcame the rough material effect of the pigment, and opposite.",-0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8020,15,"Order, which had been extolled, achieved a sublimated light sensation.",0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8021,16,"However, in his case, it was an intuitive use of crystalline world was to I seemingly so.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8022,17,"The beauty and sincerity of a neat, But only optical laws and psychophysical effects, not a goal, as it was with the impressionists.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8023,18,"This is one side of become even more evident The crux of the technical problem of the impressionists was to bring colors to their have under- I that something like the following may Looking back, it can be suggested elementary intensity, to the point of translating color into light.",0.207,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8024,19,They remembered objects: I that there are stereometrically exact layed this development.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8025,20,"In our environment the atmosphere affects colors, either by dulling them or making them brighter, the so that But since they are all around us, I bowls, musical instruments, etc.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8026,21,"bottles, goblets, light must be represented by vibrating color schemes.",0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8027,22,"So we I nobody any longer observes and objects of daily routine, geneous surfaces; but each surface was dissected to small ports, and resolved into distortion, leading to a con- I clear, by an artificial must make the beauty of the exact different values of tone, hue, and brilliancy.",-0.083,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8028,23,"There starts I made beauty in the mind of the scious rediscovery of their immaculate (von Gogh) with relief-like application of the pigment, which help of the fixed 1 permitted a breaking up of representation of objects, with the new, too.",0.118,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8029,24,"The illusionistic something the color, if light was falling upon it (through the high-lights and shadows of the representation which works with simultaneous 1 brush perspective, gives way to a renaissance strokes).",0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8030,25,"elevation, from above, from profile, 1 the object is seen in frontal views of the object; i.e., But since this could never be light itself, but only a translation, canvas is the intuitive I each individual profile.",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8031,26,The âdistortedâ object on the effort and from three-quarter had a very personal character.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8032,27,Surface treatments shows clearly such B were a necessary points of view.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8033,28,"Another method ""evil,** which had amalgamation of these different to be mastered, if light was to be fixed on would be if they I canvas.",-0.125,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8034,29,"Brush and objects are flattened, as they liquid color, spatula and a process of simultaneous viewing.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8035,30,"The thick pigment masses were not allowed more of them I free play, way the spectator can see so as to produce their between two plates.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8036,31,had been pressed They were merely the can accessories in the and darker shading of surfaces I securing of fixed viewpoint.,-0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8037,32,"The real than from a ânormal"" discoveries in surface treatment thus each viewpoint, and at the I came about almost for discrimination in percepting by accident, in the be understood as a means search for the best method of representing light.",0.533,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8038,33,"â of the pictorial space I â back, forward, oblique time as spatial articulation same These discoveries passed analysis of their I in large measure the cubists to a more conscious as personal, almost picture-plane.",0.136,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8039,34,"This latter led patented processes, of the without recognition of their the basis of a new visual orientation.",0.045,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8040,35,"Even spatial expression, which became the futurists clothed new their new content â of allâ which was impression function.",0.136,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8041,36,"He is also and first I of objects in motion, exercised not only a pedagogical or the simultaneity But Picasso of occurrences â in the old (in part form of his picture is dependent equally I pointillist) technique working processes.",0.087,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8042,37,At the creator of organic the same time the cubists came on the scene instance.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8043,38,"La Table (1910) I with an ""objective"" materials, and on his tools.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8044,39,They on the application of found out what it means to accede paper.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8045,40,"It seems almost the I to the requirements stroke values of pencil on of the material, drawing with clearly legible instead of subduing is a it.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8046,41,"They observed that everything from its I washes with might the pencil had created a brush, or washes with automatic action.",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8047,42,"One say a pen, and result of watercolor, tempera and oil in various similar descriptions I quality.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8048,43,"(One could give techniques must be of its own unique handled differently, own impulse, by virtue and that this ""giving in"" became a dynamic other I in wash, watercolor, oil, or in stimulus toward whether it was executed a new content.",0.264,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8049,44,"every cubist picture, of The linear perspective discovered in the medium.)",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8050,45,renaissance could give a statement about the rediscovered values of I the surface treatment: object only from we may call objective one fixed point.,0.033,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8051,46,"Every This is what detail of the representation was valid only â detached from represen- I later cubism which was from the of tools, which, in the unalterable position materials and of the first spectator, the painter.",0.083,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8052,47,"The same notion decided naturalistic copy I for themselves; not as a â also work in themselves and that sculpture must have tational aims a ""best"" side; i.e., be viewed from a fixed point.",0.375,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8053,48,"This gave a but as I give the illusion of actual materials, or as an attempt to subjective, rather of the external world, arbitrary definition of the ""object.""",-0.033,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8054,49,"presented through âsurface essential values, actually representation of the material object s manifold aspects.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,18,8055,50,"Thus he began to peel off the surfaces of the object, to disintegrate it, in order to become fully acquainted with its painting is of 1 problem of surface treatment in in painting.",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,171,8056,51,"155 Siedlung dessau-tÃ¶rten pla n fÃ¼r die rationelle einrichtung der baustelle baujahr192 6 die primitivste volkswirtschaftliche tatsache ist, unsere bedÃ¼rf- nisse Ã¶konomischer, d. h. mit geringerem aufwand an geld, arbeit und material, durch immer mehr sich steigernde organi- sation zu befriedigen, dieser trieb fÃ¼hrte zur maschine, zur arbeitsteilung, zur rationalisierung; begriffe, die aus unserer Volkswirtschaft nicht fortzudenken sind und die fÃ¼r das bauen die gleiche bedeutung besitzen wie fÃ¼r alle anderen zweige menschlicher betÃ¤tigung.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,42,8057,52,"9 ground ond ceiling planes, demonstrated powerful, irregular motion illusions.",0.3,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,42,8058,53,"Since I gave much time to this work, I found it somewhat depressing thot, for most people, the beauty of such a mobile and its emotional penetration had not been revealed.",0.02,
